session_id,user_id,page,sponsored_listing_viewed,banner_viewed,homepage_promo_seen,product_search_view,sponsored_listing_viewed_cost,banner_viewed_cost,homepage_promo_seen_cost,product_search_view_cost,session_total_cost
S2451,U1412,home,0,1,0,1,0.0,0.96,0.0,0.32,1.28
S2452,U1412,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2453,U1413,category,0,0,1,1,0.0,0.0,1.05,0.16,1.21
S2454,U1413,home,0,1,1,0,0.0,0.45,0.21,0.0,0.66
S2455,U1413,home,0,0,1,0,0.0,0.0,1.94,0.0,1.94
S2456,U1413,product,0,0,1,1,0.0,0.0,1.26,0.28,1.54
S2457,U1414,search,1,0,1,0,1.39,0.0,0.95,0.0,2.34
S2458,U1414,category,0,0,1,0,0.0,0.0,1.13,0.0,1.13
S2459,U1414,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2460,U1414,home,0,1,1,1,0.0,0.44,0.53,0.46,1.43
S2461,U1415,offers,0,1,0,0,0.0,0.57,0.0,0.0,0.57
S2462,U1415,search,0,0,1,1,0.0,0.0,1.1,0.08,1.18
S2463,U1415,product,0,0,0,1,0.0,0.0,0.0,0.12,0.12
S2464,U1415,category,1,0,1,0,1.11,0.0,1.39,0.0,2.5
S2465,U1415,search,0,1,0,0,0.0,0.4,0.0,0.0,0.4
S2466,U1416,product,1,0,1,0,1.17,0.0,0.47,0.0,1.64
S2467,U1416,home,0,0,0,1,0.0,0.0,0.0,0.15,0.15
S2468,U1416,home,0,1,0,1,0.0,0.7,0.0,0.27,0.97
S2469,U1416,search,1,0,0,1,0.64,0.0,0.0,0.35,0.99
S2470,U1416,category,1,1,0,1,2.9,0.78,0.0,0.2,3.88
S2471,U1417,category,1,0,0,0,0.88,0.0,0.0,0.0,0.88
S2472,U1417,offers,0,0,1,0,0.0,0.0,0.79,0.0,0.79
S2473,U1417,category,0,0,0,1,0.0,0.0,0.0,0.1,0.1
S2474,U1417,product,0,1,0,0,0.0,0.25,0.0,0.0,0.25
S2475,U1418,search,0,0,1,0,0.0,0.0,1.79,0.0,1.79
S2476,U1418,home,0,0,1,1,0.0,0.0,1.0,0.38,1.38
S2477,U1418,offers,0,1,1,0,0.0,0.37,1.54,0.0,1.91
S2478,U1418,product,1,0,0,1,0.73,0.0,0.0,0.12,0.85
S2479,U1418,search,1,0,0,0,1.8,0.0,0.0,0.0,1.8
S2480,U1419,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2481,U1419,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2482,U1419,search,1,1,0,0,1.72,0.78,0.0,0.0,2.5
S2483,U1419,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2484,U1420,search,0,0,0,1,0.0,0.0,0.0,0.25,0.25
S2485,U1420,search,1,0,0,0,1.2,0.0,0.0,0.0,1.2
S2486,U1420,search,0,0,0,1,0.0,0.0,0.0,0.16,0.16
S2487,U1420,home,1,0,0,1,2.52,0.0,0.0,0.06,2.58
S2488,U1421,offers,0,1,0,0,0.0,0.33,0.0,0.0,0.33
S2489,U1421,home,0,0,1,0,0.0,0.0,0.65,0.0,0.65
S2490,U1422,search,0,1,0,0,0.0,0.92,0.0,0.0,0.92
S2491,U1422,product,0,0,0,1,0.0,0.0,0.0,0.08,0.08
S2492,U1422,search,1,0,0,1,0.72,0.0,0.0,0.37,1.09
S2493,U1422,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2494,U1422,search,1,0,0,1,1.63,0.0,0.0,0.44,2.07
S2495,U1423,category,1,1,0,0,1.94,0.97,0.0,0.0,2.91
S2496,U1423,category,0,1,0,0,0.0,0.48,0.0,0.0,0.48
S2497,U1423,product,1,0,1,0,2.55,0.0,0.69,0.0,3.24
S2498,U1423,search,0,1,0,1,0.0,0.44,0.0,0.19,0.63
S2499,U1424,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2500,U1424,home,0,1,0,0,0.0,0.45,0.0,0.0,0.45
S2501,U1424,category,0,1,1,0,0.0,0.95,0.55,0.0,1.5
S2502,U1424,product,0,1,1,1,0.0,0.46,0.62,0.21,1.29
S2503,U1425,search,0,0,1,1,0.0,0.0,1.15,0.44,1.59
S2504,U1425,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2505,U1425,offers,0,0,0,1,0.0,0.0,0.0,0.24,0.24
S2506,U1425,home,0,0,1,0,0.0,0.0,1.95,0.0,1.95
S2507,U1426,search,0,0,1,0,0.0,0.0,1.51,0.0,1.51
S2508,U1426,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2509,U1427,home,1,0,0,1,1.0,0.0,0.0,0.14,1.14
S2510,U1427,offers,0,1,0,1,0.0,0.9,0.0,0.09,0.99
S2511,U1427,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2512,U1427,search,0,1,0,1,0.0,0.59,0.0,0.49,1.08
S2513,U1427,product,0,1,1,1,0.0,0.13,1.57,0.38,2.08
S2514,U1428,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2515,U1428,offers,0,1,1,0,0.0,0.3,0.63,0.0,0.93
S2516,U1428,product,1,1,0,1,2.86,0.6,0.0,0.24,3.7
S2517,U1429,home,0,0,0,1,0.0,0.0,0.0,0.34,0.34
S2518,U1429,home,1,1,0,0,2.07,0.77,0.0,0.0,2.84
S2519,U1429,search,1,0,1,1,0.55,0.0,1.39,0.23,2.17
S2520,U1429,home,0,1,1,1,0.0,0.29,1.1,0.41,1.8
S2521,U1429,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2522,U1430,product,1,0,1,0,2.01,0.0,1.42,0.0,3.43
S2523,U1430,home,1,1,1,1,1.27,0.19,1.44,0.06,2.96
S2524,U1431,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2525,U1431,search,0,1,0,0,0.0,0.85,0.0,0.0,0.85
S2526,U1432,category,1,0,0,0,1.89,0.0,0.0,0.0,1.89
S2527,U1432,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2528,U1432,product,0,0,0,1,0.0,0.0,0.0,0.46,0.46
S2529,U1432,offers,0,0,1,1,0.0,0.0,1.44,0.41,1.85
S2530,U1432,offers,0,0,1,1,0.0,0.0,0.39,0.14,0.53
S2531,U1433,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2532,U1433,offers,0,0,1,0,0.0,0.0,1.29,0.0,1.29
S2533,U1433,home,0,1,1,1,0.0,0.43,0.59,0.07,1.09
S2534,U1434,offers,0,0,1,1,0.0,0.0,0.98,0.07,1.05
S2535,U1434,product,1,0,0,1,1.19,0.0,0.0,0.45,1.64
S2536,U1434,offers,1,0,0,0,1.95,0.0,0.0,0.0,1.95
S2537,U1435,home,0,0,0,1,0.0,0.0,0.0,0.46,0.46
S2538,U1435,offers,0,1,0,1,0.0,0.75,0.0,0.41,1.16
S2539,U1435,home,1,1,0,1,2.82,0.4,0.0,0.39,3.61
S2540,U1436,search,0,0,1,0,0.0,0.0,1.62,0.0,1.62
S2541,U1436,search,1,0,0,1,1.57,0.0,0.0,0.09,1.66
S2542,U1437,offers,1,1,0,0,1.39,0.15,0.0,0.0,1.54
S2543,U1437,search,1,0,1,0,1.38,0.0,0.93,0.0,2.31
S2544,U1437,home,1,1,1,1,1.19,0.39,0.54,0.15,2.27
S2545,U1437,category,0,0,1,0,0.0,0.0,1.72,0.0,1.72
S2546,U1437,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2547,U1438,search,0,0,0,1,0.0,0.0,0.0,0.06,0.06
S2548,U1438,home,0,0,1,1,0.0,0.0,1.6,0.48,2.08
S2549,U1438,product,0,1,0,0,0.0,0.83,0.0,0.0,0.83
S2550,U1438,product,0,0,1,0,0.0,0.0,0.96,0.0,0.96
S2551,U1439,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2552,U1439,search,0,0,1,0,0.0,0.0,1.64,0.0,1.64
S2553,U1439,search,0,1,1,1,0.0,0.69,1.48,0.39,2.56
S2554,U1439,home,0,0,0,1,0.0,0.0,0.0,0.42,0.42
S2555,U1439,offers,0,1,1,0,0.0,0.25,1.57,0.0,1.82
S2556,U1440,search,0,0,1,1,0.0,0.0,1.85,0.07,1.92
S2557,U1440,offers,0,1,0,0,0.0,0.25,0.0,0.0,0.25
S2558,U1440,offers,0,0,0,1,0.0,0.0,0.0,0.37,0.37
S2559,U1440,search,0,1,0,0,0.0,0.61,0.0,0.0,0.61
S2560,U1440,product,0,0,0,1,0.0,0.0,0.0,0.14,0.14
S2561,U1441,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2562,U1441,category,0,1,1,0,0.0,0.23,0.78,0.0,1.01
S2563,U1441,product,0,0,1,1,0.0,0.0,0.35,0.1,0.45
S2564,U1441,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2565,U1442,product,0,1,0,0,0.0,0.83,0.0,0.0,0.83
S2566,U1442,search,1,0,0,0,2.44,0.0,0.0,0.0,2.44
S2567,U1443,product,0,1,0,1,0.0,0.92,0.0,0.38,1.3
S2568,U1443,product,0,1,0,0,0.0,0.72,0.0,0.0,0.72
S2569,U1443,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2570,U1443,home,0,1,0,0,0.0,0.43,0.0,0.0,0.43
S2571,U1444,product,0,0,0,1,0.0,0.0,0.0,0.25,0.25
S2572,U1444,offers,1,1,1,0,1.7,0.27,1.95,0.0,3.92
S2573,U1444,offers,0,0,1,1,0.0,0.0,1.25,0.21,1.46
S2574,U1444,category,0,1,1,1,0.0,0.74,1.14,0.34,2.22
S2575,U1445,category,0,0,0,1,0.0,0.0,0.0,0.44,0.44
S2576,U1445,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2577,U1446,category,0,0,1,0,0.0,0.0,1.61,0.0,1.61
S2578,U1446,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2579,U1446,category,0,1,1,1,0.0,0.97,0.49,0.42,1.88
S2580,U1446,product,0,0,0,1,0.0,0.0,0.0,0.06,0.06
S2581,U1446,home,1,1,0,0,1.86,0.84,0.0,0.0,2.7
S2582,U1447,search,0,0,1,0,0.0,0.0,0.35,0.0,0.35
S2583,U1447,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2584,U1448,offers,0,0,1,1,0.0,0.0,1.98,0.41,2.39
S2585,U1448,offers,0,1,0,1,0.0,0.31,0.0,0.12,0.43
S2586,U1448,product,0,0,0,1,0.0,0.0,0.0,0.25,0.25
S2587,U1448,search,1,0,0,0,1.4,0.0,0.0,0.0,1.4
S2588,U1448,offers,0,0,1,1,0.0,0.0,1.56,0.44,2.0
S2589,U1449,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2590,U1449,offers,0,0,0,1,0.0,0.0,0.0,0.42,0.42
S2591,U1449,search,1,1,0,1,2.45,0.7,0.0,0.13,3.28
S2592,U1449,category,1,0,0,1,1.33,0.0,0.0,0.49,1.82
S2593,U1450,offers,0,0,1,1,0.0,0.0,1.96,0.41,2.37
S2594,U1450,offers,0,1,0,1,0.0,0.56,0.0,0.15,0.71
S2595,U1450,home,1,0,0,1,2.27,0.0,0.0,0.2,2.47
S2596,U1451,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2597,U1451,offers,0,0,1,0,0.0,0.0,1.23,0.0,1.23
S2598,U1451,product,1,1,0,0,1.17,0.59,0.0,0.0,1.76
S2599,U1452,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2600,U1452,home,0,0,1,1,0.0,0.0,1.33,0.13,1.46
S2601,U1452,home,1,0,1,0,2.14,0.0,0.21,0.0,2.35
S2602,U1452,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2603,U1453,search,0,0,0,1,0.0,0.0,0.0,0.15,0.15
S2604,U1453,home,1,1,0,0,1.96,0.35,0.0,0.0,2.31
S2605,U1453,category,1,0,0,1,1.6,0.0,0.0,0.37,1.97
S2606,U1453,product,1,1,0,0,2.86,0.14,0.0,0.0,3.0
S2607,U1454,product,0,0,1,1,0.0,0.0,0.51,0.15,0.66
S2608,U1454,offers,0,0,1,1,0.0,0.0,1.73,0.14,1.87
S2609,U1454,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2610,U1454,offers,1,0,0,0,2.84,0.0,0.0,0.0,2.84
S2611,U1454,product,0,1,0,1,0.0,0.79,0.0,0.15,0.94
S2612,U1455,home,0,0,0,1,0.0,0.0,0.0,0.41,0.41
S2613,U1455,search,0,1,0,1,0.0,0.71,0.0,0.45,1.16
S2614,U1456,product,1,1,0,0,1.43,0.62,0.0,0.0,2.05
S2615,U1456,product,0,0,0,1,0.0,0.0,0.0,0.09,0.09
S2616,U1456,category,1,0,0,1,2.8,0.0,0.0,0.18,2.98
S2617,U1456,search,0,1,1,0,0.0,0.57,1.72,0.0,2.29
S2618,U1457,product,0,1,1,0,0.0,0.64,0.74,0.0,1.38
S2619,U1457,category,1,1,0,0,2.61,0.29,0.0,0.0,2.9
S2620,U1457,category,1,1,1,0,0.64,0.59,1.94,0.0,3.17
S2621,U1458,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2622,U1458,search,0,1,1,1,0.0,0.47,1.79,0.32,2.58
S2623,U1458,home,1,0,0,1,0.8,0.0,0.0,0.11,0.91
S2624,U1459,category,0,0,1,0,0.0,0.0,1.82,0.0,1.82
S2625,U1459,search,0,0,0,1,0.0,0.0,0.0,0.3,0.3
S2626,U1459,home,0,0,0,1,0.0,0.0,0.0,0.5,0.5
S2627,U1460,product,0,1,1,0,0.0,0.17,1.43,0.0,1.6
S2628,U1460,offers,0,1,0,0,0.0,0.62,0.0,0.0,0.62
S2629,U1460,category,0,0,1,0,0.0,0.0,0.99,0.0,0.99
S2630,U1460,search,1,1,1,1,1.41,0.57,1.84,0.23,4.05
S2631,U1460,category,0,1,1,0,0.0,0.15,1.81,0.0,1.96
S2632,U1461,offers,1,1,1,0,2.29,0.23,0.75,0.0,3.27
S2633,U1461,search,0,0,1,0,0.0,0.0,1.0,0.0,1.0
S2634,U1461,offers,0,1,1,0,0.0,0.67,1.58,0.0,2.25
S2635,U1461,home,0,1,1,0,0.0,0.87,1.6,0.0,2.47
S2636,U1462,offers,0,0,1,1,0.0,0.0,0.94,0.05,0.99
S2637,U1462,home,1,0,0,0,0.93,0.0,0.0,0.0,0.93
S2638,U1462,home,1,1,1,0,2.19,0.67,0.48,0.0,3.34
S2639,U1463,category,0,0,1,1,0.0,0.0,1.97,0.42,2.39
S2640,U1463,home,1,0,0,0,1.03,0.0,0.0,0.0,1.03
S2641,U1463,category,0,0,1,0,0.0,0.0,0.91,0.0,0.91
S2642,U1464,product,0,1,1,1,0.0,0.35,1.27,0.2,1.82
S2643,U1464,search,0,1,1,1,0.0,0.48,0.28,0.48,1.24
S2644,U1464,offers,0,1,0,0,0.0,0.12,0.0,0.0,0.12
S2645,U1464,home,1,0,0,1,1.86,0.0,0.0,0.29,2.15
S2646,U1464,product,0,0,0,1,0.0,0.0,0.0,0.37,0.37
S2647,U1465,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2648,U1465,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2649,U1466,offers,0,0,0,1,0.0,0.0,0.0,0.48,0.48
S2650,U1466,search,0,1,1,1,0.0,0.14,0.75,0.12,1.01
S2651,U1466,offers,1,1,0,1,1.56,0.92,0.0,0.25,2.73
S2652,U1466,search,0,1,0,1,0.0,0.25,0.0,0.11,0.36
S2653,U1467,category,0,0,1,1,0.0,0.0,1.07,0.27,1.34
S2654,U1467,search,0,0,1,0,0.0,0.0,0.47,0.0,0.47
S2655,U1468,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2656,U1468,home,0,0,1,0,0.0,0.0,1.96,0.0,1.96
S2657,U1468,category,1,0,0,0,1.68,0.0,0.0,0.0,1.68
S2658,U1468,product,0,1,1,1,0.0,0.59,0.9,0.06,1.55
S2659,U1469,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2660,U1469,category,1,0,1,1,1.24,0.0,1.4,0.05,2.69
S2661,U1469,offers,1,0,0,0,2.14,0.0,0.0,0.0,2.14
S2662,U1470,offers,0,1,0,1,0.0,0.13,0.0,0.37,0.5
S2663,U1470,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2664,U1470,home,1,0,1,0,1.7,0.0,1.3,0.0,3.0
S2665,U1470,home,0,1,0,0,0.0,0.91,0.0,0.0,0.91
S2666,U1470,product,1,0,0,0,2.27,0.0,0.0,0.0,2.27
S2667,U1471,product,1,0,1,1,0.55,0.0,0.9,0.07,1.52
S2668,U1471,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2669,U1471,product,0,1,0,1,0.0,0.14,0.0,0.17,0.31
S2670,U1472,category,0,1,0,0,0.0,0.42,0.0,0.0,0.42
S2671,U1472,offers,1,0,1,0,2.49,0.0,1.98,0.0,4.47
S2672,U1472,product,0,0,0,1,0.0,0.0,0.0,0.1,0.1
S2673,U1472,product,0,1,0,0,0.0,0.92,0.0,0.0,0.92
S2674,U1473,offers,1,0,0,1,1.44,0.0,0.0,0.29,1.73
S2675,U1473,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2676,U1473,home,0,1,0,1,0.0,0.95,0.0,0.38,1.33
S2677,U1473,search,1,0,1,0,2.82,0.0,1.36,0.0,4.18
S2678,U1473,home,0,1,0,1,0.0,0.95,0.0,0.13,1.08
S2679,U1474,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2680,U1474,home,0,0,1,1,0.0,0.0,0.36,0.16,0.52
S2681,U1474,product,0,0,1,1,0.0,0.0,0.86,0.13,0.99
S2682,U1475,category,0,1,1,1,0.0,0.28,1.35,0.19,1.82
S2683,U1475,search,1,0,1,1,1.57,0.0,1.55,0.09,3.21
S2684,U1475,category,0,0,1,0,0.0,0.0,1.7,0.0,1.7
S2685,U1475,offers,0,1,0,1,0.0,0.95,0.0,0.42,1.37
S2686,U1476,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2687,U1476,category,0,0,0,1,0.0,0.0,0.0,0.18,0.18
S2688,U1476,search,1,0,1,0,2.24,0.0,1.22,0.0,3.46
S2689,U1476,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2690,U1477,offers,0,1,0,1,0.0,0.67,0.0,0.41,1.08
S2691,U1477,offers,1,0,1,0,2.66,0.0,1.11,0.0,3.77
S2692,U1477,home,1,1,0,1,2.2,0.51,0.0,0.17,2.88
S2693,U1477,category,0,0,1,0,0.0,0.0,1.97,0.0,1.97
S2694,U1477,home,0,0,1,1,0.0,0.0,1.1,0.43,1.53
S2695,U1478,offers,0,0,1,1,0.0,0.0,0.43,0.49,0.92
S2696,U1478,search,1,0,0,1,1.49,0.0,0.0,0.31,1.8
S2697,U1478,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2698,U1479,offers,0,1,1,1,0.0,0.24,1.37,0.26,1.87
S2699,U1479,product,1,1,1,0,1.11,0.94,0.9,0.0,2.95
S2700,U1479,product,0,0,0,1,0.0,0.0,0.0,0.25,0.25
S2701,U1479,product,0,1,1,1,0.0,0.68,0.82,0.31,1.81
S2702,U1480,product,1,1,0,0,1.24,0.59,0.0,0.0,1.83
S2703,U1480,search,0,0,1,1,0.0,0.0,0.42,0.47,0.89
S2704,U1480,home,0,1,0,0,0.0,0.65,0.0,0.0,0.65
S2705,U1480,product,0,1,1,1,0.0,0.27,1.24,0.32,1.83
S2706,U1480,home,0,0,0,1,0.0,0.0,0.0,0.39,0.39
S2707,U1481,search,0,0,0,1,0.0,0.0,0.0,0.07,0.07
S2708,U1481,category,0,0,1,1,0.0,0.0,0.84,0.09,0.93
S2709,U1481,search,0,0,1,1,0.0,0.0,0.94,0.07,1.01
S2710,U1481,offers,0,1,1,1,0.0,0.77,0.77,0.16,1.7
S2711,U1481,home,0,0,1,0,0.0,0.0,0.88,0.0,0.88
S2712,U1482,category,0,1,0,0,0.0,0.85,0.0,0.0,0.85
S2713,U1482,offers,0,1,0,1,0.0,0.84,0.0,0.14,0.98
S2714,U1483,home,1,0,0,0,0.96,0.0,0.0,0.0,0.96
S2715,U1483,offers,0,1,0,0,0.0,0.53,0.0,0.0,0.53
S2716,U1483,product,0,1,0,0,0.0,0.43,0.0,0.0,0.43
S2717,U1483,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2718,U1484,home,0,0,1,1,0.0,0.0,1.1,0.35,1.45
S2719,U1484,offers,0,0,1,0,0.0,0.0,0.89,0.0,0.89
S2720,U1484,product,0,0,1,1,0.0,0.0,1.4,0.18,1.58
S2721,U1484,category,0,1,1,1,0.0,0.93,1.11,0.2,2.24
S2722,U1485,offers,0,0,1,0,0.0,0.0,1.41,0.0,1.41
S2723,U1485,home,0,0,0,1,0.0,0.0,0.0,0.29,0.29
S2724,U1486,search,0,0,1,1,0.0,0.0,1.04,0.17,1.21
S2725,U1486,offers,0,0,0,1,0.0,0.0,0.0,0.49,0.49
S2726,U1486,search,0,0,0,1,0.0,0.0,0.0,0.15,0.15
S2727,U1486,home,1,1,0,0,0.71,0.35,0.0,0.0,1.06
S2728,U1487,home,0,0,1,0,0.0,0.0,0.96,0.0,0.96
S2729,U1487,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2730,U1487,home,0,1,1,1,0.0,0.29,0.73,0.07,1.09
S2731,U1487,search,1,0,1,1,1.73,0.0,0.47,0.19,2.39
S2732,U1488,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2733,U1488,home,0,1,1,1,0.0,0.24,0.31,0.4,0.95
S2734,U1489,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2735,U1489,search,0,0,1,1,0.0,0.0,0.59,0.44,1.03
S2736,U1489,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2737,U1489,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2738,U1490,category,0,0,0,1,0.0,0.0,0.0,0.26,0.26
S2739,U1490,product,1,0,1,1,2.81,0.0,1.84,0.08,4.73
S2740,U1491,product,1,0,1,1,1.37,0.0,0.3,0.4,2.07
S2741,U1491,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2742,U1492,product,1,0,0,1,1.44,0.0,0.0,0.31,1.75
S2743,U1492,category,0,0,0,1,0.0,0.0,0.0,0.26,0.26
S2744,U1492,category,0,0,1,0,0.0,0.0,1.35,0.0,1.35
S2745,U1492,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2746,U1492,category,0,0,0,1,0.0,0.0,0.0,0.44,0.44
S2747,U1493,search,0,0,1,1,0.0,0.0,2.0,0.35,2.35
S2748,U1493,product,0,1,0,1,0.0,0.88,0.0,0.26,1.14
S2749,U1493,search,0,0,0,1,0.0,0.0,0.0,0.33,0.33
S2750,U1493,search,0,1,1,0,0.0,0.65,0.2,0.0,0.85
S2751,U1493,product,0,0,1,1,0.0,0.0,1.96,0.42,2.38
S2752,U1494,home,1,0,1,1,0.65,0.0,1.15,0.36,2.16
S2753,U1494,product,1,0,0,0,0.97,0.0,0.0,0.0,0.97
S2754,U1494,product,1,0,1,1,2.64,0.0,0.79,0.44,3.87
S2755,U1494,offers,0,0,0,1,0.0,0.0,0.0,0.31,0.31
S2756,U1494,search,0,0,1,0,0.0,0.0,0.89,0.0,0.89
S2757,U1495,home,1,1,0,0,1.79,0.85,0.0,0.0,2.64
S2758,U1495,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2759,U1495,home,1,0,0,1,0.51,0.0,0.0,0.2,0.71
S2760,U1495,search,0,1,1,0,0.0,0.2,1.49,0.0,1.69
S2761,U1496,home,0,1,0,1,0.0,0.71,0.0,0.06,0.77
S2762,U1496,offers,0,0,1,0,0.0,0.0,0.89,0.0,0.89
S2763,U1496,category,1,0,0,1,1.54,0.0,0.0,0.49,2.03
S2764,U1496,offers,0,1,1,0,0.0,0.87,1.3,0.0,2.17
S2765,U1497,search,0,1,0,1,0.0,1.0,0.0,0.28,1.28
S2766,U1497,category,0,0,1,1,0.0,0.0,1.49,0.14,1.63
S2767,U1497,home,0,0,1,0,0.0,0.0,0.5,0.0,0.5
S2768,U1497,offers,0,0,1,0,0.0,0.0,0.64,0.0,0.64
S2769,U1497,home,1,0,0,0,1.69,0.0,0.0,0.0,1.69
S2770,U1498,search,0,0,1,1,0.0,0.0,1.31,0.46,1.77
S2771,U1498,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2772,U1498,category,0,0,1,0,0.0,0.0,0.55,0.0,0.55
S2773,U1499,search,1,1,0,0,2.64,0.3,0.0,0.0,2.94
S2774,U1499,search,1,0,0,0,2.73,0.0,0.0,0.0,2.73
S2775,U1499,product,0,0,1,1,0.0,0.0,1.81,0.38,2.19
S2776,U1499,search,0,0,0,1,0.0,0.0,0.0,0.12,0.12
S2777,U1500,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2778,U1500,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2779,U1500,product,1,1,0,0,0.65,0.19,0.0,0.0,0.84
S2780,U1501,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2781,U1501,search,0,1,0,0,0.0,0.43,0.0,0.0,0.43
S2782,U1501,home,1,1,0,1,2.55,0.13,0.0,0.39,3.07
S2783,U1502,category,0,1,1,1,0.0,0.95,1.33,0.32,2.6
S2784,U1502,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2785,U1502,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2786,U1502,home,1,0,0,0,2.27,0.0,0.0,0.0,2.27
S2787,U1503,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2788,U1503,home,0,1,0,1,0.0,0.76,0.0,0.13,0.89
S2789,U1503,home,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2790,U1504,home,0,0,0,1,0.0,0.0,0.0,0.31,0.31
S2791,U1504,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2792,U1504,product,0,1,0,0,0.0,0.82,0.0,0.0,0.82
S2793,U1505,home,0,0,1,1,0.0,0.0,0.74,0.36,1.1
S2794,U1505,product,0,0,1,1,0.0,0.0,0.72,0.27,0.99
S2795,U1505,category,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2796,U1505,search,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2797,U1506,product,1,0,0,0,1.34,0.0,0.0,0.0,1.34
S2798,U1506,product,1,0,0,0,1.79,0.0,0.0,0.0,1.79
S2799,U1506,search,0,0,1,1,0.0,0.0,1.81,0.06,1.87
S2800,U1507,search,1,1,0,1,2.47,0.41,0.0,0.21,3.09
S2801,U1507,home,0,0,1,1,0.0,0.0,0.78,0.27,1.05
S2802,U1507,home,0,1,0,1,0.0,0.9,0.0,0.25,1.15
S2803,U1507,product,0,0,1,0,0.0,0.0,1.88,0.0,1.88
S2804,U1507,offers,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2805,U1508,product,0,0,0,0,0.0,0.0,0.0,0.0,0.0
S2806,U1508,home,1,1,1,1,2.81,0.68,1.84,0.31,5.64
S2807,U1509,home,0,0,1,0,0.0,0.0,0.56,0.0,0.56
S2808,U1509,offers,0,0,1,1,0.0,0.0,0.56,0.39,0.95
S2809,U1509,product,1,0,1,0,1.71,0.0,1.21,0.0,2.92
S2810,U1510,category,0,1,0,0,0.0,0.54,0.0,0.0,0.54
S2811,U1510,offers,0,0,1,1,0.0,0.0,1.86,0.35,2.21
S2812,U1510,search,1,1,0,0,2.1,0.62,0.0,0.0,2.72
S2813,U1510,category,1,0,0,0,0.69,0.0,0.0,0.0,0.69
